	dist_type_parasite
51x21	710.1608972620219
51x23	609.8024106216699
51x25	514.0021011630205
51x27	443.9943468108571
51x29	397.82615550011246
51x31	383.09926911963674
51x33	415.81142360449894
51x35	480.6030066489389
51x37	446.9641708235679
51x39	329.68586563575894
51x41	222.08126890847842
51x43	139.5198193806167
51x45	150.01786560273416
51x47	89.66526640790146
51x49	117.70369577884976
51x51	220.5090701082384
51x53	331.5559078044006
51x55	438.5589698090784
52x20	742.9086754103761
52x22	627.9490743682961
52x24	523.8417031890453
52x26	430.6791381063169
52x28	360.57976926056153
52x30	328.94315618355677
52x32	337.26121923517957
52x34	397.31293711632406
52x36	478.76240453903625
52x38	369.81903682747304
52x40	249.13379939301655
52x42	133.01372109673474
52x44	77.90160460478334
52x46	99.44807690448306
52x48	31.04834939251993
52x50	142.28000562271595
52x52	267.0288373940164
52x54	395.1197539987089
53x21	651.5342585006563
53x23	542.4696212692467
53x25	436.2197840538639
53x27	345.8034701965842
53x29	285.21516439348005
53x31	270.12959852633674
53x33	314.23214348630836
53x35	394.925929764051
53x37	420.57515380725914
53x39	293.31725145309815
53x41	170.81806110596145
53x43	49.57741421252209
53x45	74.8674161434733
53x47	34.00367627183861
53x49	75.0163315552023
53x51	200.84884863996618
54x22	578.1648986232213
54x24	460.8953243416556
54x26	353.4524579062931
54x28	263.8827959530516
54x30	216.89870907868465
54x32	237.0272980059471
54x34	307.59262019755937
54x36	409.57639092115636
54x38	357.3918018086031
54x42	101.43633471296157
54x44	10.660675400743077
54x46	120.4259523524723
54x48	63.35368971101846
54x50	155.4197542141929
55x23	496.2194877269532
55x25	377.046641677127
55x27	266.8036731381333
55x29	186.4837794554796
55x31	161.4639588267301
55x35	327.1496599417459
55x37	426.4857910880501
55x39	300.7235607663622
55x45	97.29881808120821
55x47	123.64505651258378
55x49	139.73489184881507
56x24	417.74102025058534
56x26	292.50288887462284
56x28	182.3128355327732
56x30	106.91234727570018
56x36	340.4280834478849
56x38	379.92001789850445
56x40	266.17261316671926
56x46	181.37290315810716
57x23	467.91154078522146
57x25	338.18956222804974
57x27	212.08264898383337
57x29	104.91887342132465
57x31	51.39970817037771
57x39	346.4392731778543
57x41	250.04873524975088
58x24	397.10005036514406
58x26	269.60029673574167
58x28	142.8185212078599
58x30	13.06483830745721
58x32	87.8992605202113
58x38	405.17123540547664
58x42	268.2056114252646
59x27	213.4584268657484
59x29	95.14142105308265
59x31	50.350868910079036
59x33	87.51988345513297
59x37	334.6799217162575
59x39	424.50811535234504
59x41	349.31719110287156
60x28	183.92009134404006
60x30	94.87470685066691
60x32	15.698407562552193
60x38	388.0237750447775
60x40	428.8273545379307
60x42	378.0758918524161
61x29	173.54567122230387
61x31	70.43819986342628
61x39	458.832997941517
61x41	451.53084058566776
62x30	149.0855459124058
62x32	111.35573626895064
62x40	527.2655877259579
62x42	484.8561126767405
63x31	170.01755791682277
63x41	555.8984529570129
64x42	596.1948171529174
65x41	650.4740578993143
