gene_id	gene_biotype	gene_name	species
PBANKA_1143300	protein_coding	PBANKA-1143300-pb	p.berghei
PBANKA_1143400	protein_coding	PBANKA-1143400-pb	p.berghei
PBANKA_1143500	protein_coding	PBANKA-1143500-pb	p.berghei
PBANKA_1143600	protein_coding	AlaRS-pb	p.berghei
PBANKA_1143700	protein_coding	PSOP2-pb	p.berghei
PBANKA_1143800	protein_coding	PBANKA-1143800-pb	p.berghei
PBANKA_1143900	protein_coding	PBANKA-1143900-pb	p.berghei
PBANKA_1144000	protein_coding	RPN11-pb	p.berghei
PBANKA_1144100	protein_coding	ABCE1-pb	p.berghei
PBANKA_1144200	protein_coding	PBANKA-1144200-pb	p.berghei
PBANKA_1144300	protein_coding	PBANKA-1144300-pb	p.berghei
PBANKA_1144400	protein_coding	PBANKA-1144400-pb	p.berghei
PBANKA_1144500	protein_coding	TIM9-pb	p.berghei
PBANKA_1144600	protein_coding	PBANKA-1144600-pb	p.berghei
PBANKA_1144700	protein_coding	ERCC4-pb	p.berghei
PBANKA_1144800	protein_coding	PBANKA-1144800-pb	p.berghei
PBANKA_1144900	protein_coding	GPAA1-pb	p.berghei
PBANKA_1145000	protein_coding	PBANKA-1145000-pb	p.berghei
PBANKA_1145100	protein_coding	PBANKA-1145100-pb	p.berghei
PBANKA_1145200	protein_coding	PBANKA-1145200-pb	p.berghei
PBANKA_1145300	protein_coding	PBANKA-1145300-pb	p.berghei
PBANKA_1145400	protein_coding	PBANKA-1145400-pb	p.berghei
PBANKA_1145500	protein_coding	PBANKA-1145500-pb	p.berghei
PBANKA_1145600	protein_coding	PBANKA-1145600-pb	p.berghei
PBANKA_1145700	protein_coding	PBANKA-1145700-pb	p.berghei
PBANKA_1235400	protein_coding	PBANKA-1235400-pb	p.berghei
PBANKA_1235500	protein_coding	PBANKA-1235500-pb	p.berghei
PBANKA_1235600	protein_coding	SAHH-pb	p.berghei
PBANKA_1235700	protein_coding	PBANKA-1235700-pb	p.berghei
PBANKA_1235800	protein_coding	PBANKA-1235800-pb	p.berghei
PBANKA_1235900	protein_coding	PBANKA-1235900-pb	p.berghei
PBANKA_1236000	protein_coding	PBANKA-1236000-pb	p.berghei
PBANKA_1236100	protein_coding	PBANKA-1236100-pb	p.berghei
PBANKA_1236200	protein_coding	PBANKA-1236200-pb	p.berghei
PBANKA_1236300	protein_coding	DDX1-pb	p.berghei
PBANKA_1236400	protein_coding	PBANKA-1236400-pb	p.berghei
PBANKA_1236600	protein_coding	PBANKA-1236600-pb	p.berghei
PBANKA_1236700	protein_coding	PBANKA-1236700-pb	p.berghei
PBANKA_1236800	protein_coding	PBANKA-1236800-pb	p.berghei
PBANKA_1236900	protein_coding	TAF10-pb	p.berghei
PBANKA_1237000	protein_coding	PBANKA-1237000-pb	p.berghei
PBANKA_1237100	protein_coding	PBANKA-1237100-pb	p.berghei
PBANKA_1237200	protein_coding	RPL17-pb	p.berghei
PBANKA_1237300	protein_coding	PBANKA-1237300-pb	p.berghei
PBANKA_1237400	protein_coding	SufA-pb	p.berghei
PBANKA_1237500	protein_coding	BUD31-pb	p.berghei
PBANKA_1237600	protein_coding	PBANKA-1237600-pb	p.berghei
PBANKA_1237800	protein_coding	MDR1-pb	p.berghei
PBANKA_1237900	protein_coding	PBANKA-1237900-pb	p.berghei
PBANKA_1238000	protein_coding	PBANKA-1238000-pb	p.berghei
PBANKA_1238100	protein_coding	PBANKA-1238100-pb	p.berghei
PBANKA_1238200	protein_coding	PBANKA-1238200-pb	p.berghei
PBANKA_1238300	protein_coding	PBANKA-1238300-pb	p.berghei
PBANKA_1238400	protein_coding	PBANKA-1238400-pb	p.berghei
PBANKA_1238500	protein_coding	PBANKA-1238500-pb	p.berghei
PBANKA_1238600	protein_coding	PBANKA-1238600-pb	p.berghei
PBANKA_1238700	protein_coding	PBANKA-1238700-pb	p.berghei
PBANKA_1238800	protein_coding	PBANKA-1238800-pb	p.berghei
PBANKA_1238900	protein_coding	PBANKA-1238900-pb	p.berghei
PBANKA_1239000	protein_coding	PBANKA-1239000-pb	p.berghei
PBANKA_1239100	protein_coding	PBANKA-1239100-pb	p.berghei
PBANKA_1239200	protein_coding	RBG1-pb	p.berghei
PBANKA_1239300	protein_coding	PBANKA-1239300-pb	p.berghei
PBANKA_1239400	protein_coding	PBANKA-1239400-pb	p.berghei
PBANKA_1239500	protein_coding	TOM22-pb	p.berghei
PBANKA_1239600	protein_coding	UFD1-pb.1	p.berghei
PBANKA_1239700	protein_coding	TYW1-pb	p.berghei
PBANKA_1239800	protein_coding	PBANKA-1239800-pb	p.berghei
PBANKA_1239900	protein_coding	ACS10-pb	p.berghei
PBANKA_1240000	protein_coding	SMC6-pb	p.berghei
PBANKA_1240100	protein_coding	PBANKA-1240100-pb	p.berghei
PBANKA_1240200	protein_coding	PBANKA-1240200-pb	p.berghei
PBANKA_1240300	protein_coding	PBANKA-1240300-pb	p.berghei
PBANKA_1240400	protein_coding	PBANKA-1240400-pb	p.berghei
PBANKA_1240500	protein_coding	PBANKA-1240500-pb	p.berghei
PBANKA_1240600	protein_coding	IMC1g-pb	p.berghei
PBANKA_1240700	protein_coding	NEK2-pb	p.berghei
PBANKA_1240800	protein_coding	PBANKA-1240800-pb	p.berghei
PBANKA_1240900	protein_coding	PBANKA-1240900-pb	p.berghei
PBANKA_1241000	protein_coding	ARFGAP2-pb	p.berghei
PBANKA_1241100	protein_coding	WDR55-pb	p.berghei
PBANKA_1241200	protein_coding	PBANKA-1241200-pb	p.berghei
PBANKA_1241300	protein_coding	PBANKA-1241300-pb	p.berghei
PBANKA_1241400	protein_coding	PBANKA-1241400-pb	p.berghei
PBANKA_1241500	protein_coding	PBANKA-1241500-pb	p.berghei
PBANKA_1241600	protein_coding	PBANKA-1241600-pb	p.berghei
PBANKA_1241700	protein_coding	PBANKA-1241700-pb	p.berghei
PBANKA_1241800	protein_coding	MCM3-pb	p.berghei
PBANKA_1241900	protein_coding	UBC13-pb	p.berghei
PBANKA_1242000	protein_coding	USP14-pb	p.berghei
PBANKA_1242100	protein_coding	METAP1a-pb	p.berghei
PBANKA_1242200	protein_coding	PBANKA-1242200-pb	p.berghei
PBANKA_1242300	protein_coding	HIP-pb	p.berghei
PBANKA_1242400	protein_coding	PBANKA-1242400-pb	p.berghei
PBANKA_1242421	tRNA_encoding	PBANKA-1242421-pb	p.berghei
PBANKA_1242441	tRNA_encoding	PBANKA-1242441-pb	p.berghei
PBANKA_1242500	protein_coding	DDX41-pb	p.berghei
PBANKA_1242600	protein_coding	UMP1-pb	p.berghei
PBANKA_1242700	protein_coding	PBANKA-1242700-pb	p.berghei
PBANKA_1242800	protein_coding	EIF3E-pb	p.berghei
PBANKA_1242900	protein_coding	PBANKA-1242900-pb	p.berghei
PBANKA_1243000	protein_coding	DHHC7-pb	p.berghei
PBANKA_1243100	protein_coding	CPalpha-pb	p.berghei
PBANKA_1243200	protein_coding	PBANKA-1243200-pb	p.berghei
PBANKA_1243300	protein_coding	CYP23-pb	p.berghei
PBANKA_1243400	protein_coding	PBANKA-1243400-pb	p.berghei
PBANKA_1243500	protein_coding	PBANKA-1243500-pb	p.berghei
PBANKA_1243600	protein_coding	PBANKA-1243600-pb	p.berghei
PBANKA_1243700	protein_coding	ATrx2-pb	p.berghei
PBANKA_1243800	protein_coding	TIC22-pb	p.berghei
PBANKA_1243900	protein_coding	PBANKA-1243900-pb	p.berghei
PBANKA_1244000	protein_coding	PBANKA-1244000-pb	p.berghei
PBANKA_1244051	tRNA_encoding	PBANKA-1244051-pb	p.berghei
PBANKA_1244100	protein_coding	PBANKA-1244100-pb	p.berghei
PBANKA_1244200	protein_coding	PBANKA-1244200-pb	p.berghei
PBANKA_1244300	protein_coding	PBANKA-1244300-pb	p.berghei
PBANKA_1244400	protein_coding	PBANKA-1244400-pb	p.berghei
PBANKA_1244500	protein_coding	PBANKA-1244500-pb	p.berghei
PBANKA_1244600	protein_coding	PPT-pb	p.berghei
PBANKA_1244700	protein_coding	PBANKA-1244700-pb	p.berghei
PBANKA_1244800	protein_coding	PBANKA-1244800-pb	p.berghei
PBANKA_1244900	protein_coding	PBANKA-1244900-pb	p.berghei
PBANKA_1245000	protein_coding	PBANKA-1245000-pb	p.berghei
PBANKA_1245100	protein_coding	PBANKA-1245100-pb	p.berghei
PBANKA_1245150	protein_coding	DPM3-pb	p.berghei
PBANKA_1245200	protein_coding	PBANKA-1245200-pb	p.berghei
PBANKA_1245300	protein_coding	FRM1-pb	p.berghei
PBANKA_1245400	protein_coding	PBANKA-1245400-pb	p.berghei
PBANKA_1245500	protein_coding	PBANKA-1245500-pb	p.berghei
PBANKA_1245600	protein_coding	PBANKA-1245600-pb	p.berghei
PBANKA_1245700	protein_coding	PBANKA-1245700-pb	p.berghei
PBANKA_1245800	protein_coding	PBANKA-1245800-pb	p.berghei
PBANKA_1245821	rRNA_encoding	PBANKA-1245821-pb	p.berghei
PBANKA_1245841	rRNA_encoding	PBANKA-1245841-pb	p.berghei
PBANKA_1245861	rRNA_encoding	PBANKA-1245861-pb	p.berghei
PBANKA_1245900	protein_coding	PBANKA-1245900-pb	p.berghei
PBANKA_1245920	protein_coding	PBANKA-1245920-pb	p.berghei
PBANKA_1246100	protein_coding	PBANKA-1246100-pb	p.berghei
PBANKA_1246100.1	protein_coding	PBANKA-1246100-pb.1	p.berghei
PBANKA_1246121	protein_coding	PBANKA-1246121-pb	p.berghei
PBANKA_1246141	protein_coding	PBANKA-1246141-pb	p.berghei
PBANKA_1246161	protein_coding	PBANKA-1246161-pb	p.berghei
PBANKA_1246200	protein_coding	PBANKA-1246200-pb	p.berghei
PBANKA_1246300	protein_coding	PBANKA-1246300-pb	p.berghei
PBANKA_1246400	protein_coding	PBANKA-1246400-pb	p.berghei
PBANKA_1246500	protein_coding	PBANKA-1246500-pb	p.berghei
PBANKA_1246600	protein_coding	CP1-pb	p.berghei
PBANKA_1246700	protein_coding	PBANKA-1246700-pb	p.berghei
PBANKA_1246800	protein_coding	PBANKA-1246800-pb	p.berghei
PBANKA_1246900	protein_coding	PBANKA-1246900-pb	p.berghei
PBANKA_1246921	protein_coding	PBANKA-1246921-pb	p.berghei
PBANKA_1246941	protein_coding	PBANKA-1246941-pb	p.berghei
PBANKA_1246961	protein_coding	PBANKA-1246961-pb	p.berghei
PBANKA_1246981	protein_coding	PBANKA-1246981-pb	p.berghei
PBANKA_1300011	protein_coding	PBANKA-1300011-pb	p.berghei
PBANKA_1300021	protein_coding	PBANKA-1300021-pb	p.berghei
PBANKA_1300031	protein_coding	PBANKA-1300031-pb	p.berghei
PBANKA_1300041	protein_coding	PBANKA-1300041-pb	p.berghei
PBANKA_1300051	protein_coding	PBANKA-1300051-pb	p.berghei
PBANKA_1300061	protein_coding	PBANKA-1300061-pb	p.berghei
PBANKA_1300071	protein_coding	PBANKA-1300071-pb	p.berghei
PBANKA_1300081	protein_coding	PBANKA-1300081-pb	p.berghei
PBANKA_1300091	protein_coding	PBANKA-1300091-pb	p.berghei
PBANKA_1300096	protein_coding	PBANKA-1300096-pb	p.berghei
PBANKA_1300100	protein_coding	PBANKA-1300100-pb	p.berghei
PBANKA_1300200	protein_coding	PBANKA-1300200-pb	p.berghei
PBANKA_1300500	protein_coding	PBANKA-1300500-pb	p.berghei
PBANKA_1300600	protein_coding	BDP4-pb	p.berghei
PBANKA_1300700	protein_coding	CCp1-pb	p.berghei
PBANKA_1300800	protein_coding	CRMP4-pb	p.berghei
PBANKA_1300900	protein_coding	COX11-pb	p.berghei
PBANKA_1301000	protein_coding	PBANKA-1301000-pb	p.berghei
PBANKA_1301100	protein_coding	PBANKA-1301100-pb	p.berghei
PBANKA_1301200	protein_coding	MED31-pb	p.berghei
PBANKA_1301300	protein_coding	CITH-pb	p.berghei
PBANKA_1301400	protein_coding	PBANKA-1301400-pb	p.berghei
PBANKA_1301500	protein_coding	PBANKA-1301500-pb	p.berghei
PBANKA_1301600	protein_coding	VMP1-pb	p.berghei
PBANKA_1301700	protein_coding	SF3A1-pb	p.berghei
PBANKA_1301800	protein_coding	PBANKA-1301800-pb	p.berghei
PBANKA_1301900	protein_coding	PBANKA-1301900-pb	p.berghei
PBANKA_1302000	protein_coding	PBANKA-1302000-pb	p.berghei
PBANKA_1302100	protein_coding	PBANKA-1302100-pb	p.berghei
PBANKA_1302200	protein_coding	PBANKA-1302200-pb	p.berghei
PBANKA_1302241	tRNA_encoding	PBANKA-1302241-pb	p.berghei
PBANKA_1302261	tRNA_encoding	PBANKA-1302261-pb	p.berghei
PBANKA_1302300	protein_coding	MCA2-pb	p.berghei
PBANKA_1302400	protein_coding	CPSF3-pb	p.berghei
PBANKA_1302500	protein_coding	PBANKA-1302500-pb	p.berghei
PBANKA_1302600	protein_coding	PBANKA-1302600-pb	p.berghei
PBANKA_1302700	protein_coding	PBANKA-1302700-pb	p.berghei
PBANKA_1302800	protein_coding	TPx1-pb	p.berghei
PBANKA_1302900	protein_coding	CTR1-pb	p.berghei
PBANKA_1303000	protein_coding	PBANKA-1303000-pb	p.berghei
PBANKA_1303100	protein_coding	PBANKA-1303100-pb	p.berghei
PBANKA_1303200	protein_coding	PBANKA-1303200-pb	p.berghei
PBANKA_1303300	protein_coding	PBANKA-1303300-pb	p.berghei
PBANKA_1303400	protein_coding	ORP2-pb	p.berghei
PBANKA_1303500	protein_coding	PBANKA-1303500-pb	p.berghei
PBANKA_1303600	protein_coding	PBANKA-1303600-pb	p.berghei
PBANKA_1303700	protein_coding	PBANKA-1303700-pb	p.berghei
PBANKA_1303800	protein_coding	TIM-pb	p.berghei
PBANKA_1303900	protein_coding	PBANKA-1303900-pb	p.berghei
PBANKA_1304000	protein_coding	PBANKA-1304000-pb	p.berghei
PBANKA_1304100	protein_coding	PBGS-pb	p.berghei
PBANKA_1304200	protein_coding	SPP-pb	p.berghei
PBANKA_1304300	protein_coding	PBANKA-1304300-pb	p.berghei
PBANKA_1304400	protein_coding	PBANKA-1304400-pb	p.berghei
PBANKA_1304500	protein_coding	SOC3-pb	p.berghei
PBANKA_1304600	protein_coding	AP3M-pb	p.berghei
PBANKA_1304700	protein_coding	MFS6-pb	p.berghei
PBANKA_1304800	protein_coding	PBANKA-1304800-pb	p.berghei
PBANKA_1304900	protein_coding	NCS2-pb	p.berghei
PBANKA_1305000	protein_coding	PBANKA-1305000-pb	p.berghei
PBANKA_1305100	protein_coding	PBANKA-1305100-pb	p.berghei
PBANKA_1305200	protein_coding	PBANKA-1305200-pb	p.berghei
PBANKA_1305300	protein_coding	FACT-S-pb	p.berghei
PBANKA_1305400	protein_coding	PBANKA-1305400-pb	p.berghei
PBANKA_1305500	protein_coding	PBANKA-1305500-pb	p.berghei
PBANKA_1305600	protein_coding	ATP23-pb	p.berghei
PBANKA_1305700	protein_coding	VPS60-pb	p.berghei
PBANKA_1305800	protein_coding	TFB5-pb	p.berghei
PBANKA_1305900	protein_coding	PBANKA-1305900-pb	p.berghei
PBANKA_1306000	protein_coding	RPA3-pb	p.berghei
PBANKA_1306100	protein_coding	PBANKA-1306100-pb	p.berghei
PBANKA_1306200	protein_coding	tRIP-pb	p.berghei
PBANKA_1306300	protein_coding	PBANKA-1306300-pb	p.berghei
PBANKA_1306400	protein_coding	PBANKA-1306400-pb	p.berghei
PBANKA_1306500	protein_coding	TREP-pb	p.berghei
PBANKA_1306600	protein_coding	PBANKA-1306600-pb	p.berghei
PBANKA_1306700	protein_coding	PBANKA-1306700-pb	p.berghei
PBANKA_1306800	protein_coding	ARFGEF-pb	p.berghei
PBANKA_1306900	protein_coding	SRPK2-pb	p.berghei
PBANKA_1307000	protein_coding	PBANKA-1307000-pb	p.berghei
PBANKA_1307100	protein_coding	PBANKA-1307100-pb	p.berghei
PBANKA_1307200	protein_coding	LSM5-pb	p.berghei
PBANKA_1307300	protein_coding	WLP1-pb	p.berghei
PBANKA_1307400	protein_coding	PARN-pb	p.berghei
PBANKA_1307500	protein_coding	PBANKA-1307500-pb	p.berghei
PBANKA_1307600	protein_coding	DPCK-pb	p.berghei
PBANKA_1307700	protein_coding	CWC24-pb	p.berghei
PBANKA_1307800	protein_coding	PBANKA-1307800-pb	p.berghei
PBANKA_1307900	protein_coding	PBANKA-1307900-pb	p.berghei
PBANKA_1308000	protein_coding	PBANKA-1308000-pb	p.berghei
PBANKA_1308100	protein_coding	PBANKA-1308100-pb	p.berghei
PBANKA_1308200	protein_coding	LPAAT-pb	p.berghei
PBANKA_1308300	protein_coding	PBANKA-1308300-pb	p.berghei
PBANKA_1308400	protein_coding	eIK1-pb	p.berghei
PBANKA_1308500	protein_coding	PBANKA-1308500-pb	p.berghei
PBANKA_1308600	protein_coding	ALDO2-pb	p.berghei
PBANKA_1308700	protein_coding	PBANKA-1308700-pb	p.berghei
PBANKA_1308800	protein_coding	PBANKA-1308800-pb	p.berghei
PBANKA_1308900	protein_coding	PBANKA-1308900-pb	p.berghei
PBANKA_1309000	protein_coding	MAK5-pb	p.berghei
PBANKA_1309100	protein_coding	PBANKA-1309100-pb	p.berghei
PBANKA_1309200	protein_coding	CLK1-pb	p.berghei
PBANKA_1309300	protein_coding	PBANKA-1309300-pb	p.berghei
PBANKA_1309400	protein_coding	PBANKA-1309400-pb	p.berghei
PBANKA_1309500	protein_coding	PBANKA-1309500-pb	p.berghei
PBANKA_1309600	protein_coding	PBANKA-1309600-pb	p.berghei
PBANKA_1309700	protein_coding	DDX5-pb	p.berghei
PBANKA_1309750	snRNA_encoding	PBANKA-1309750-pb	p.berghei
PBANKA_1309800	protein_coding	PBANKA-1309800-pb	p.berghei
PBANKA_1309900	protein_coding	LAP-pb	p.berghei
PBANKA_1310000	protein_coding	PBANKA-1310000-pb	p.berghei
PBANKA_1310100	protein_coding	PBANKA-1310100-pb	p.berghei
PBANKA_1310200	protein_coding	NUP313-pb	p.berghei
PBANKA_1310400	protein_coding	CEN2-pb	p.berghei
PBANKA_1310500	protein_coding	PBANKA-1310500-pb	p.berghei
PBANKA_1310600	protein_coding	HDP-pb	p.berghei
PBANKA_1310700	protein_coding	PBANKA-1310700-pb	p.berghei
PBANKA_1310800	protein_coding	PBANKA-1310800-pb	p.berghei
PBANKA_1310900	protein_coding	PBANKA-1310900-pb	p.berghei
PBANKA_1311000	protein_coding	UIS21-pb	p.berghei
PBANKA_1311100	protein_coding	PBANKA-1311100-pb	p.berghei
PBANKA_1311200	protein_coding	PBANKA-1311200-pb	p.berghei
PBANKA_1311300	protein_coding	PBANKA-1311300-pb	p.berghei
PBANKA_1311400	protein_coding	PBANKA-1311400-pb	p.berghei
PBANKA_1311500	protein_coding	PBANKA-1311500-pb	p.berghei
PBANKA_1311600	protein_coding	PBANKA-1311600-pb	p.berghei
PBANKA_1311700	protein_coding	MDR2-pb	p.berghei
PBANKA_1311800	protein_coding	UTP12-pb	p.berghei
PBANKA_1311900	protein_coding	PBANKA-1311900-pb	p.berghei
PBANKA_1312000	protein_coding	CAPG2-pb	p.berghei
PBANKA_1312100	protein_coding	PBANKA-1312100-pb	p.berghei
PBANKA_1312200	protein_coding	PBANKA-1312200-pb	p.berghei
PBANKA_1312300	protein_coding	PBANKA-1312300-pb	p.berghei
PBANKA_1312400	protein_coding	PBANKA-1312400-pb	p.berghei
PBANKA_1312500	protein_coding	PBANKA-1312500-pb	p.berghei
PBANKA_1312600	protein_coding	PBANKA-1312600-pb	p.berghei
PBANKA_1312700	protein_coding	GEST-pb	p.berghei
PBANKA_1312800	protein_coding	PBANKA-1312800-pb	p.berghei
PBANKA_1312900	protein_coding	PBANKA-1312900-pb	p.berghei
PBANKA_1313000	protein_coding	BRF1-pb	p.berghei
PBANKA_1313100	protein_coding	MUS81-pb	p.berghei
PBANKA_1313200	protein_coding	AP2-O5-pb	p.berghei
PBANKA_1313300	protein_coding	PBANKA-1313300-pb	p.berghei
PBANKA_1313400	protein_coding	RRP6-pb	p.berghei
PBANKA_1313500	protein_coding	PBANKA-1313500-pb	p.berghei
PBANKA_1313600	protein_coding	PBANKA-1313600-pb	p.berghei
PBANKA_1313700	protein_coding	PBANKA-1313700-pb	p.berghei
PBANKA_1313800	protein_coding	SRP54-pb	p.berghei
PBANKA_1313900	protein_coding	PBANKA-1313900-pb	p.berghei
PBANKA_1314000	protein_coding	CPR-pb	p.berghei
PBANKA_1314100	protein_coding	PBANKA-1314100-pb	p.berghei
PBANKA_1314200	protein_coding	PBANKA-1314200-pb	p.berghei
PBANKA_1314300	protein_coding	PBANKA-1314300-pb	p.berghei
PBANKA_1314400	protein_coding	PBANKA-1314400-pb	p.berghei
PBANKA_1314500	protein_coding	PBANKA-1314500-pb	p.berghei
PBANKA_1314600	protein_coding	PBANKA-1314600-pb	p.berghei
PBANKA_1314700	protein_coding	PBANKA-1314700-pb	p.berghei
PBANKA_1314800	protein_coding	eEF2-pb	p.berghei
PBANKA_1314900	protein_coding	PBANKA-1314900-pb	p.berghei
PBANKA_1315000	protein_coding	NSE2-pb	p.berghei
PBANKA_1315100	protein_coding	Sir2b-pb	p.berghei
PBANKA_1315200	protein_coding	PBANKA-1315200-pb	p.berghei
PBANKA_1315300	protein_coding	LAP5-pb	p.berghei
PBANKA_1315400	protein_coding	CNB-pb	p.berghei
PBANKA_1315500	protein_coding	SORTLR-pb	p.berghei
PBANKA_1315600	protein_coding	TSR1-pb	p.berghei
PBANKA_1315700	protein_coding	RON2-pb	p.berghei
PBANKA_1315800	protein_coding	LRR3-pb	p.berghei
PBANKA_1315900	protein_coding	PBANKA-1315900-pb	p.berghei
PBANKA_1316000	protein_coding	DER1-1-pb	p.berghei
PBANKA_1316100	protein_coding	PBANKA-1316100-pb	p.berghei
PBANKA_1316200	protein_coding	STX6-pb	p.berghei
PBANKA_1316300	protein_coding	PBANKA-1316300-pb	p.berghei
PBANKA_1316400	protein_coding	PBANKA-1316400-pb	p.berghei
PBANKA_1316500	protein_coding	PBANKA-1316500-pb	p.berghei
PBANKA_1316600	protein_coding	PBANKA-1316600-pb	p.berghei
PBANKA_1316700	protein_coding	PBANKA-1316700-pb	p.berghei
PBANKA_1316800	protein_coding	PBANKA-1316800-pb	p.berghei
PBANKA_1316900	protein_coding	PBANKA-1316900-pb	p.berghei
PBANKA_1317000	protein_coding	PBANKA-1317000-pb	p.berghei
PBANKA_1317100	protein_coding	PBANKA-1317100-pb	p.berghei
PBANKA_1317200	protein_coding	NTH-pb	p.berghei
PBANKA_1317300	protein_coding	PBANKA-1317300-pb	p.berghei
PBANKA_1317400	protein_coding	P23-pb	p.berghei
PBANKA_1317500	protein_coding	GluPho-pb	p.berghei
PBANKA_1317600	protein_coding	PBANKA-1317600-pb	p.berghei
PBANKA_1317700	protein_coding	PBANKA-1317700-pb	p.berghei
PBANKA_1317800	protein_coding	PBANKA-1317800-pb	p.berghei
PBANKA_1317900	protein_coding	PBANKA-1317900-pb	p.berghei
PBANKA_1318000	protein_coding	KIN-pb	p.berghei
PBANKA_1318100	protein_coding	APP-pb	p.berghei
PBANKA_1318200	protein_coding	ISU-pb	p.berghei
PBANKA_1318300	protein_coding	PBANKA-1318300-pb	p.berghei
PBANKA_1318400	protein_coding	6PGD-pb	p.berghei
PBANKA_1318500	protein_coding	PBANKA-1318500-pb	p.berghei
PBANKA_1318600	protein_coding	PBANKA-1318600-pb	p.berghei
PBANKA_1318700	protein_coding	PPM3-pb	p.berghei
PBANKA_1318800	protein_coding	PTP1-pb	p.berghei
PBANKA_1318900	protein_coding	PBANKA-1318900-pb	p.berghei
PBANKA_1319000	protein_coding	PBANKA-1319000-pb	p.berghei
PBANKA_1319100	protein_coding	HlyIII-pb	p.berghei
PBANKA_1319200	protein_coding	PBANKA-1319200-pb	p.berghei
PBANKA_1319300	protein_coding	FER2-pb	p.berghei
PBANKA_1319400	protein_coding	PBANKA-1319400-pb	p.berghei
PBANKA_1319500	protein_coding	CCP2-pb	p.berghei
PBANKA_1319600	protein_coding	PBANKA-1319600-pb	p.berghei
PBANKA_1319700	protein_coding	ApiAP2-pb.4	p.berghei
PBANKA_1319800	protein_coding	SHMT-pb	p.berghei
PBANKA_1319900	protein_coding	PBANKA-1319900-pb	p.berghei
PBANKA_1320000	protein_coding	PBANKA-1320000-pb	p.berghei
PBANKA_1320100	protein_coding	UIS25-pb	p.berghei
PBANKA_1320200	protein_coding	PBANKA-1320200-pb	p.berghei
PBANKA_1320300	protein_coding	PBANKA-1320300-pb	p.berghei
PBANKA_1320400	protein_coding	PBANKA-1320400-pb	p.berghei
PBANKA_1320500	protein_coding	VP1-pb	p.berghei
PBANKA_1320600	protein_coding	PBANKA-1320600-pb	p.berghei
PBANKA_1320700	protein_coding	SPP-pb.1	p.berghei
PBANKA_1320800	protein_coding	PBANKA-1320800-pb	p.berghei
PBANKA_1320900	protein_coding	TRX1-pb	p.berghei
PBANKA_1321000	protein_coding	PBANKA-1321000-pb	p.berghei
PBANKA_1321100	protein_coding	PBANKA-1321100-pb	p.berghei
PBANKA_1321200	protein_coding	VPS4-pb	p.berghei
PBANKA_1321300	protein_coding	PBANKA-1321300-pb	p.berghei
PBANKA_1321400	protein_coding	UIS20-pb	p.berghei
PBANKA_1321500	protein_coding	PBANKA-1321500-pb	p.berghei
PBANKA_1321600	protein_coding	PBANKA-1321600-pb	p.berghei
PBANKA_1321700	protein_coding	BP1-pb	p.berghei
PBANKA_1321800	protein_coding	PET117-pb	p.berghei
PBANKA_1321900	protein_coding	PBANKA-1321900-pb	p.berghei
PBANKA_1322000	protein_coding	PBANKA-1322000-pb	p.berghei
PBANKA_1322100	protein_coding	ADCL-pb	p.berghei
PBANKA_1322200	protein_coding	SAS4-pb	p.berghei
PBANKA_1322300	protein_coding	PBANKA-1322300-pb	p.berghei
PBANKA_1322400	protein_coding	PBANKA-1322400-pb	p.berghei
PBANKA_1322500	protein_coding	PBANKA-1322500-pb	p.berghei
PBANKA_1322600	protein_coding	TVP23-pb	p.berghei
PBANKA_1322700	protein_coding	DBP5-pb	p.berghei
PBANKA_1322800	protein_coding	PBANKA-1322800-pb	p.berghei
PBANKA_1322900	protein_coding	PBANKA-1322900-pb	p.berghei
PBANKA_1323000	protein_coding	PBANKA-1323000-pb	p.berghei
PBANKA_1323100	protein_coding	PBANKA-1323100-pb	p.berghei
PBANKA_1323200	protein_coding	PBANKA-1323200-pb	p.berghei
PBANKA_1323300	protein_coding	RCL1-pb	p.berghei
PBANKA_1334300	protein_coding	EXP2-pb	p.berghei
PBANKA_1334400	protein_coding	PBANKA-1334400-pb	p.berghei
PBANKA_1334500	protein_coding	PBANKA-1334500-pb	p.berghei
PBANKA_1334600	protein_coding	PBANKA-1334600-pb	p.berghei
PBANKA_1334700	protein_coding	TMEM43-pb	p.berghei
PBANKA_1334800	protein_coding	PBANKA-1334800-pb	p.berghei
PBANKA_1334900	protein_coding	PBANKA-1334900-pb	p.berghei
PBANKA_1335000	protein_coding	PBANKA-1335000-pb	p.berghei
PBANKA_1335100	protein_coding	PBANKA-1335100-pb	p.berghei
PBANKA_1335200	protein_coding	ISY1-pb	p.berghei
PBANKA_1335300	protein_coding	YIP1-pb	p.berghei
PBANKA_1335400	protein_coding	HDA1-pb	p.berghei
PBANKA_1335500	protein_coding	PBANKA-1335500-pb	p.berghei
PBANKA_1335600	protein_coding	PBANKA-1335600-pb	p.berghei
PBANKA_1335700	protein_coding	PBANKA-1335700-pb	p.berghei
PBANKA_1335800	protein_coding	PBANKA-1335800-pb	p.berghei
PBANKA_1335900	protein_coding	PBANKA-1335900-pb	p.berghei
PBANKA_1336000	protein_coding	PBANKA-1336000-pb	p.berghei
PBANKA_1336100	protein_coding	DHOase-pb	p.berghei
PBANKA_1336200	protein_coding	PBANKA-1336200-pb	p.berghei
PBANKA_1336300	protein_coding	PBANKA-1336300-pb	p.berghei
