dist_parasite_px	dist_parasite_um
53x43_33	317.330505939785	888.525416631399
53x47_33	404.313368564533	1132.07743198069
53x49_33	276.256149252827	773.517217907914
53x51_33	152.853524656777	427.989869038975
53x53_33	32.8811496149386	92.0672189218282
53x55_33	77.383783830981	216.674594726747
54x32_33	289.53447117744	810.696519296833
54x34_33	260.501554697856	729.404353153996
54x36_33	287.445734009048	804.848055225333
54x38_33	295.1579407707	826.44223415796
54x40_33	287.206284750178	804.177597300497
54x42_33	329.126920807156	921.555378260038
54x48_33	343.953514300988	963.069840042765
54x50_33	213.405013999203	597.534039197767
54x52_33	89.1248562411183	249.549597475131
54x54_33	15.556349186104	43.5577777210913
55x33_33	324.886226239279	909.681433469981
55x35_33	319.264733411005	893.941253550815
55x37_33	359.940939599819	1007.83463087949
55x39_33	344.659948354897	965.047855393711
55x41_33	358.627118327658	1004.15593131744
55x43_33	411.032650771201	1150.89142215936
55x47_33	414.040384503734	1159.31307661046
55x49_33	287.667898799988	805.470116639966
55x51_33	171.577300363422	480.416441017582
55x53_33	75.5794284180559	211.622399570556
55x55_33	102.884206756917	288.075778919367
56x32_33	397.150815182344	1112.02228251056
56x34_33	374.800213447111	1049.44059765191
56x36_33	379.383565801156	1062.27398424324
56x38_33	411.543922321786	1152.322982501
56x40_33	400.326729060152	1120.91484136842
56x42_33	431.965415282289	1209.50316279041
56x48_33	366.247525588911	1025.49307164895
56x50_33	251.25783569871	703.521939956388
56x52_33	158.366915736842	443.427364063157
57x33_33	332.61570919005	931.323985732139
57x35_33	317.10077262599	887.882163352771
57x37_33	340.658494683458	953.843785113683
57x39_33	406.623093294023	1138.54466122326
57x41_33	470.536130387455	1317.50116508487
57x49_33	339.995558794523	951.987564624665
57x51_33	244.682488135134	685.110966778376
58x32_33	308.424788238559	863.589407067965
58x34_33	263.196694508119	736.950744622732
58x36_33	267.872992292989	750.04437842037
58x38_33	326.103802492397	913.090646978711
58x40_33	415.240002889895	1162.67200809171
58x50_33	326.493568083661	914.18199063425
59x33_33	227.989495372045	638.370587041727
59x35_33	200.403592782165	561.130059790062
59x37_33	242.994855912631	680.385596555366
59x39_33	329.277162888652	921.976056088226
60x32_33	219.489976992116	614.571935577926
60x34_33	151.971214379566	425.519400262785
60x36_33	158.655475795826	444.235332228314
60x38_33	242.029027184758	677.681276117322
60x44_33	590.485901609853	1653.36052450759
61x33_33	136.047638715267	380.933388402749
61x35_33	85.9693550051411	240.714194014395
61x37_33	158.482207203206	443.750180168978
61x43_33	514.86706051174	1441.62776943287
61x45_33	642.140560936623	1797.99357062254
62x32_33	161.635546832991	452.579531132374
62x34_33	50.0681535509344	140.190829942616
62x36_33	74.2580635352145	207.922577898601
62x42_33	443.427220634909	1241.59621777775
62x44_33	567.431617025347	1588.80852767097
63x33_33	90.9556485326775	254.675815891497
63x35_33	5.34883164812657	14.9767286147544
63x41_33	377.513681871267	1057.03830923955
63x43_33	503.238363005048	1409.06741641413
64x34_33	73.7759445890053	206.572644849215
64x40_33	324.217828010738	907.809918430065
64x42_33	445.437313210288	1247.22447698881
65x35_33	117.366179114769	328.625301521354
65x39_33	282.102623171072	789.887344879003
65x41_33	397.719662576544	1113.61505521432
9x17_34	NA	NA
9x19_34	NA	NA
9x21_34	NA	NA
9x23_34	NA	NA
9x25_34	NA	NA
10x16_34	NA	NA
10x18_34	NA	NA
10x20_34	NA	NA
10x22_34	NA	NA
10x24_34	NA	NA
10x26_34	NA	NA
10x28_34	NA	NA
11x15_34	NA	NA
11x17_34	NA	NA
11x19_34	NA	NA
11x21_34	NA	NA
11x23_34	NA	NA
11x25_34	NA	NA
11x27_34	NA	NA
11x29_34	NA	NA
11x31_34	NA	NA
12x14_34	NA	NA
12x16_34	NA	NA
12x18_34	NA	NA
12x20_34	NA	NA
12x22_34	NA	NA
12x24_34	NA	NA
12x26_34	NA	NA
12x28_34	NA	NA
12x30_34	NA	NA
12x32_34	NA	NA
13x13_34	NA	NA
13x15_34	NA	NA
13x17_34	NA	NA
13x19_34	NA	NA
13x21_34	NA	NA
13x23_34	NA	NA
13x25_34	NA	NA
13x27_34	NA	NA
13x29_34	NA	NA
13x31_34	NA	NA
13x33_34	NA	NA
14x12_34	NA	NA
14x14_34	NA	NA
14x16_34	NA	NA
14x18_34	NA	NA
14x20_34	NA	NA
14x22_34	NA	NA
14x24_34	NA	NA
14x26_34	NA	NA
14x28_34	NA	NA
14x30_34	NA	NA
14x32_34	NA	NA
15x11_34	NA	NA
15x13_34	NA	NA
15x15_34	NA	NA
15x17_34	NA	NA
15x19_34	NA	NA
15x21_34	NA	NA
15x23_34	NA	NA
15x25_34	NA	NA
15x27_34	NA	NA
15x29_34	NA	NA
15x31_34	NA	NA
15x33_34	NA	NA
16x12_34	NA	NA
16x14_34	NA	NA
16x16_34	NA	NA
16x18_34	NA	NA
16x20_34	NA	NA
16x22_34	NA	NA
16x24_34	NA	NA
16x26_34	NA	NA
16x28_34	NA	NA
16x30_34	NA	NA
16x32_34	NA	NA
16x34_34	NA	NA
17x11_34	NA	NA
17x13_34	NA	NA
17x15_34	NA	NA
17x17_34	NA	NA
17x19_34	NA	NA
17x21_34	NA	NA
17x23_34	NA	NA
17x25_34	NA	NA
17x27_34	NA	NA
17x29_34	NA	NA
17x31_34	NA	NA
17x33_34	NA	NA
17x35_34	NA	NA
18x10_34	NA	NA
18x12_34	NA	NA
18x14_34	NA	NA
18x16_34	NA	NA
18x18_34	NA	NA
18x20_34	NA	NA
18x22_34	NA	NA
18x24_34	NA	NA
18x26_34	NA	NA
18x28_34	NA	NA
18x30_34	NA	NA
18x32_34	NA	NA
18x34_34	NA	NA
19x9_34	NA	NA
19x11_34	NA	NA
19x13_34	NA	NA
19x15_34	NA	NA
19x17_34	NA	NA
19x19_34	NA	NA
19x21_34	NA	NA
19x23_34	NA	NA
19x25_34	NA	NA
19x27_34	NA	NA
19x29_34	NA	NA
19x31_34	NA	NA
19x33_34	NA	NA
19x35_34	NA	NA
20x10_34	NA	NA
20x12_34	NA	NA
20x14_34	NA	NA
20x16_34	NA	NA
20x18_34	NA	NA
20x20_34	NA	NA
20x22_34	NA	NA
20x24_34	NA	NA
20x26_34	NA	NA
20x28_34	NA	NA
20x30_34	NA	NA
20x32_34	NA	NA
20x34_34	NA	NA
20x36_34	NA	NA
21x11_34	NA	NA
21x13_34	NA	NA
21x15_34	NA	NA
21x17_34	NA	NA
21x19_34	NA	NA
21x21_34	NA	NA
21x23_34	NA	NA
21x25_34	NA	NA
21x27_34	NA	NA
21x31_34	NA	NA
21x33_34	NA	NA
21x35_34	NA	NA
21x37_34	NA	NA
22x12_34	NA	NA
22x14_34	NA	NA
22x16_34	NA	NA
22x18_34	NA	NA
22x20_34	NA	NA
22x22_34	NA	NA
22x24_34	NA	NA
22x26_34	NA	NA
22x28_34	NA	NA
22x30_34	NA	NA
22x32_34	NA	NA
22x34_34	NA	NA
22x36_34	NA	NA
23x13_34	NA	NA
23x15_34	NA	NA
23x17_34	NA	NA
23x19_34	NA	NA
23x21_34	NA	NA
23x23_34	NA	NA
23x25_34	NA	NA
23x27_34	NA	NA
23x29_34	NA	NA
23x31_34	NA	NA
23x33_34	NA	NA
23x35_34	NA	NA
23x37_34	NA	NA
24x12_34	NA	NA
24x14_34	NA	NA
24x16_34	NA	NA
24x18_34	NA	NA
24x20_34	NA	NA
24x22_34	NA	NA
24x24_34	NA	NA
24x26_34	NA	NA
24x28_34	NA	NA
24x30_34	NA	NA
24x32_34	NA	NA
24x34_34	NA	NA
24x36_34	NA	NA
24x38_34	NA	NA
25x11_34	NA	NA
25x13_34	NA	NA
25x15_34	NA	NA
25x17_34	NA	NA
25x19_34	NA	NA
25x21_34	NA	NA
25x23_34	NA	NA
25x25_34	NA	NA
25x27_34	NA	NA
25x29_34	NA	NA
25x31_34	NA	NA
25x33_34	NA	NA
25x35_34	NA	NA
25x37_34	NA	NA
25x39_34	NA	NA
26x12_34	NA	NA
26x14_34	NA	NA
26x16_34	NA	NA
26x18_34	NA	NA
26x20_34	NA	NA
26x22_34	NA	NA
26x24_34	NA	NA
26x26_34	NA	NA
26x28_34	NA	NA
26x30_34	NA	NA
26x32_34	NA	NA
26x34_34	NA	NA
26x36_34	NA	NA
26x38_34	NA	NA
26x40_34	NA	NA
27x13_34	NA	NA
27x15_34	NA	NA
27x17_34	NA	NA
27x19_34	NA	NA
27x21_34	NA	NA
27x23_34	NA	NA
27x25_34	NA	NA
27x27_34	NA	NA
27x29_34	NA	NA
27x31_34	NA	NA
27x33_34	NA	NA
27x35_34	NA	NA
27x37_34	NA	NA
27x39_34	NA	NA
27x41_34	NA	NA
28x12_34	NA	NA
28x14_34	NA	NA
28x16_34	NA	NA
28x18_34	NA	NA
28x20_34	NA	NA
28x22_34	NA	NA
28x24_34	NA	NA
28x26_34	NA	NA
28x28_34	NA	NA
28x30_34	NA	NA
28x32_34	NA	NA
28x34_34	NA	NA
28x36_34	NA	NA
28x38_34	NA	NA
28x40_34	NA	NA
29x11_34	NA	NA
29x13_34	NA	NA
29x15_34	NA	NA
29x17_34	NA	NA
29x19_34	NA	NA
29x21_34	NA	NA
29x23_34	NA	NA
29x25_34	NA	NA
29x27_34	NA	NA
29x29_34	NA	NA
29x31_34	NA	NA
29x33_34	NA	NA
29x35_34	NA	NA
29x37_34	NA	NA
29x39_34	NA	NA
29x41_34	NA	NA
30x12_34	NA	NA
30x14_34	NA	NA
30x16_34	NA	NA
30x18_34	NA	NA
30x20_34	NA	NA
30x22_34	NA	NA
30x24_34	NA	NA
30x26_34	NA	NA
30x28_34	NA	NA
30x30_34	NA	NA
30x32_34	NA	NA
30x34_34	NA	NA
30x36_34	NA	NA
30x38_34	NA	NA
30x40_34	NA	NA
30x42_34	NA	NA
31x11_34	NA	NA
31x13_34	NA	NA
31x15_34	NA	NA
31x17_34	NA	NA
31x19_34	NA	NA
31x21_34	NA	NA
31x23_34	NA	NA
31x25_34	NA	NA
31x27_34	NA	NA
31x29_34	NA	NA
31x31_34	NA	NA
31x33_34	NA	NA
31x35_34	NA	NA
31x37_34	NA	NA
31x39_34	NA	NA
31x41_34	NA	NA
31x43_34	NA	NA
32x12_34	NA	NA
32x14_34	NA	NA
32x16_34	NA	NA
32x18_34	NA	NA
32x20_34	NA	NA
32x22_34	NA	NA
32x24_34	NA	NA
32x26_34	NA	NA
32x28_34	NA	NA
32x30_34	NA	NA
32x32_34	NA	NA
32x34_34	NA	NA
32x36_34	NA	NA
32x38_34	NA	NA
32x40_34	NA	NA
32x42_34	NA	NA
32x44_34	NA	NA
33x11_34	NA	NA
33x13_34	NA	NA
33x15_34	NA	NA
33x17_34	NA	NA
33x19_34	NA	NA
33x21_34	NA	NA
33x23_34	NA	NA
33x25_34	NA	NA
33x27_34	NA	NA
33x29_34	NA	NA
33x31_34	NA	NA
33x33_34	NA	NA
33x35_34	NA	NA
33x37_34	NA	NA
33x39_34	NA	NA
33x41_34	NA	NA
33x43_34	NA	NA
34x12_34	NA	NA
34x14_34	NA	NA
34x16_34	NA	NA
34x18_34	NA	NA
34x20_34	NA	NA
34x22_34	NA	NA
34x24_34	NA	NA
34x26_34	NA	NA
34x28_34	NA	NA
34x30_34	NA	NA
34x32_34	NA	NA
34x34_34	NA	NA
34x36_34	NA	NA
34x38_34	NA	NA
34x40_34	NA	NA
34x42_34	NA	NA
34x44_34	NA	NA
35x13_34	NA	NA
35x15_34	NA	NA
35x17_34	NA	NA
35x19_34	NA	NA
35x21_34	NA	NA
35x23_34	NA	NA
35x25_34	NA	NA
35x27_34	NA	NA
35x29_34	NA	NA
35x31_34	NA	NA
35x33_34	NA	NA
35x35_34	NA	NA
35x37_34	NA	NA
35x39_34	NA	NA
35x41_34	NA	NA
35x43_34	NA	NA
35x45_34	NA	NA
36x12_34	NA	NA
36x14_34	NA	NA
36x16_34	NA	NA
36x18_34	NA	NA
36x20_34	NA	NA
36x22_34	NA	NA
36x24_34	NA	NA
36x26_34	NA	NA
36x28_34	NA	NA
36x30_34	NA	NA
36x32_34	NA	NA
36x34_34	NA	NA
36x36_34	NA	NA
36x38_34	NA	NA
36x40_34	NA	NA
36x42_34	NA	NA
36x44_34	NA	NA
36x46_34	NA	NA
37x13_34	NA	NA
37x15_34	NA	NA
37x17_34	NA	NA
37x19_34	NA	NA
37x21_34	NA	NA
37x23_34	NA	NA
37x25_34	NA	NA
37x27_34	NA	NA
37x29_34	NA	NA
37x31_34	NA	NA
37x33_34	NA	NA
37x35_34	NA	NA
37x37_34	NA	NA
37x39_34	NA	NA
37x41_34	NA	NA
37x43_34	NA	NA
37x45_34	NA	NA
38x14_34	NA	NA
38x16_34	NA	NA
38x18_34	NA	NA
38x20_34	NA	NA
38x22_34	NA	NA
38x24_34	NA	NA
38x26_34	NA	NA
38x28_34	NA	NA
38x30_34	NA	NA
38x32_34	NA	NA
38x34_34	NA	NA
38x36_34	NA	NA
38x38_34	NA	NA
38x40_34	NA	NA
38x42_34	NA	NA
38x44_34	NA	NA
38x46_34	NA	NA
39x13_34	NA	NA
39x15_34	NA	NA
39x17_34	NA	NA
39x19_34	NA	NA
39x21_34	NA	NA
39x23_34	NA	NA
39x25_34	NA	NA
39x27_34	NA	NA
39x29_34	NA	NA
39x31_34	NA	NA
39x33_34	NA	NA
39x35_34	NA	NA
39x37_34	NA	NA
39x39_34	NA	NA
39x41_34	NA	NA
39x43_34	NA	NA
39x45_34	NA	NA
39x47_34	NA	NA
40x14_34	NA	NA
40x16_34	NA	NA
40x18_34	NA	NA
40x20_34	NA	NA
40x22_34	NA	NA
40x24_34	NA	NA
40x26_34	NA	NA
40x28_34	NA	NA
40x30_34	NA	NA
40x32_34	NA	NA
40x34_34	NA	NA
40x36_34	NA	NA
40x38_34	NA	NA
40x40_34	NA	NA
40x42_34	NA	NA
40x44_34	NA	NA
40x46_34	NA	NA
41x13_34	NA	NA
41x15_34	NA	NA
41x17_34	NA	NA
41x19_34	NA	NA
41x21_34	NA	NA
41x23_34	NA	NA
41x25_34	NA	NA
41x27_34	NA	NA
41x29_34	NA	NA
41x31_34	NA	NA
41x33_34	NA	NA
41x35_34	NA	NA
41x37_34	NA	NA
41x39_34	NA	NA
41x41_34	NA	NA
41x43_34	NA	NA
41x45_34	NA	NA
41x47_34	NA	NA
42x14_34	NA	NA
42x16_34	NA	NA
42x18_34	NA	NA
42x20_34	NA	NA
42x22_34	NA	NA
42x24_34	NA	NA
42x26_34	NA	NA
42x28_34	NA	NA
42x30_34	NA	NA
42x32_34	NA	NA
42x34_34	NA	NA
42x36_34	NA	NA
42x38_34	NA	NA
42x40_34	NA	NA
42x42_34	NA	NA
42x44_34	NA	NA
42x46_34	NA	NA
43x15_34	NA	NA
43x17_34	NA	NA
43x19_34	NA	NA
43x21_34	NA	NA
43x23_34	NA	NA
43x25_34	NA	NA
43x27_34	NA	NA
43x29_34	NA	NA
43x31_34	NA	NA
43x33_34	NA	NA
43x35_34	NA	NA
43x37_34	NA	NA
43x39_34	NA	NA
43x41_34	NA	NA
43x43_34	NA	NA
43x45_34	NA	NA
43x47_34	NA	NA
44x14_34	NA	NA
44x16_34	NA	NA
44x18_34	NA	NA
44x20_34	NA	NA
44x22_34	NA	NA
44x24_34	NA	NA
44x26_34	NA	NA
44x28_34	NA	NA
44x30_34	NA	NA
44x32_34	NA	NA
44x34_34	NA	NA
44x36_34	NA	NA
44x38_34	NA	NA
44x40_34	NA	NA
44x42_34	NA	NA
44x44_34	NA	NA
44x46_34	NA	NA
44x48_34	NA	NA
45x15_34	NA	NA
45x17_34	NA	NA
45x19_34	NA	NA
45x21_34	NA	NA
45x23_34	NA	NA
45x25_34	NA	NA
45x27_34	NA	NA
45x29_34	NA	NA
45x31_34	NA	NA
45x33_34	NA	NA
45x35_34	NA	NA
45x37_34	NA	NA
45x39_34	NA	NA
45x41_34	NA	NA
45x43_34	NA	NA
45x45_34	NA	NA
45x47_34	NA	NA
46x16_34	NA	NA
46x18_34	NA	NA
46x20_34	NA	NA
46x22_34	NA	NA
46x24_34	NA	NA
46x26_34	NA	NA
46x28_34	NA	NA
46x30_34	NA	NA
46x32_34	NA	NA
46x34_34	NA	NA
46x36_34	NA	NA
46x38_34	NA	NA
46x40_34	NA	NA
46x42_34	NA	NA
46x44_34	NA	NA
46x46_34	NA	NA
46x48_34	NA	NA
47x15_34	NA	NA
47x17_34	NA	NA
47x19_34	NA	NA
47x21_34	NA	NA
47x23_34	NA	NA
47x25_34	NA	NA
47x27_34	NA	NA
47x29_34	NA	NA
47x31_34	NA	NA
47x33_34	NA	NA
47x35_34	NA	NA
47x37_34	NA	NA
47x39_34	NA	NA
47x41_34	NA	NA
47x43_34	NA	NA
47x45_34	NA	NA
47x47_34	NA	NA
48x16_34	NA	NA
48x18_34	NA	NA
48x20_34	NA	NA
48x22_34	NA	NA
48x24_34	NA	NA
48x26_34	NA	NA
48x28_34	NA	NA
48x30_34	NA	NA
48x32_34	NA	NA
48x34_34	NA	NA
48x36_34	NA	NA
48x38_34	NA	NA
48x40_34	NA	NA
48x42_34	NA	NA
48x44_34	NA	NA
48x46_34	NA	NA
48x48_34	NA	NA
49x15_34	NA	NA
49x17_34	NA	NA
49x19_34	NA	NA
49x21_34	NA	NA
49x23_34	NA	NA
49x25_34	NA	NA
49x27_34	NA	NA
49x29_34	NA	NA
49x31_34	NA	NA
49x33_34	NA	NA
49x35_34	NA	NA
49x37_34	NA	NA
49x39_34	NA	NA
49x41_34	NA	NA
49x43_34	NA	NA
49x45_34	NA	NA
49x47_34	NA	NA
50x16_34	NA	NA
50x18_34	NA	NA
50x20_34	NA	NA
50x22_34	NA	NA
50x24_34	NA	NA
50x26_34	NA	NA
50x28_34	NA	NA
50x30_34	NA	NA
50x32_34	NA	NA
50x34_34	NA	NA
50x36_34	NA	NA
50x38_34	NA	NA
50x40_34	NA	NA
50x42_34	NA	NA
50x44_34	NA	NA
50x46_34	NA	NA
50x48_34	NA	NA
51x17_34	NA	NA
51x19_34	NA	NA
51x21_34	NA	NA
51x23_34	NA	NA
51x25_34	NA	NA
51x27_34	NA	NA
51x29_34	NA	NA
51x31_34	NA	NA
51x33_34	NA	NA
51x35_34	NA	NA
51x37_34	NA	NA
51x39_34	NA	NA
51x41_34	NA	NA
51x43_34	NA	NA
51x45_34	NA	NA
51x47_34	NA	NA
52x16_34	NA	NA
52x18_34	NA	NA
52x20_34	NA	NA
52x22_34	NA	NA
52x24_34	NA	NA
52x26_34	NA	NA
52x28_34	NA	NA
52x30_34	NA	NA
52x32_34	NA	NA
52x34_34	NA	NA
52x36_34	NA	NA
52x38_34	NA	NA
52x40_34	NA	NA
52x42_34	NA	NA
52x44_34	NA	NA
52x46_34	NA	NA
53x17_34	NA	NA
53x19_34	NA	NA
53x21_34	NA	NA
53x23_34	NA	NA
53x25_34	NA	NA
53x27_34	NA	NA
53x29_34	NA	NA
53x31_34	NA	NA
53x33_34	NA	NA
53x35_34	NA	NA
53x37_34	NA	NA
53x39_34	NA	NA
53x41_34	NA	NA
53x43_34	NA	NA
54x18_34	NA	NA
54x20_34	NA	NA
54x22_34	NA	NA
54x24_34	NA	NA
54x26_34	NA	NA
54x28_34	NA	NA
54x30_34	NA	NA
54x32_34	NA	NA
54x34_34	NA	NA
54x36_34	NA	NA
54x38_34	NA	NA
54x40_34	NA	NA
54x42_34	NA	NA
55x19_34	NA	NA
55x21_34	NA	NA
55x23_34	NA	NA
55x25_34	NA	NA
55x27_34	NA	NA
55x29_34	NA	NA
55x31_34	NA	NA
55x33_34	NA	NA
55x35_34	NA	NA
55x37_34	NA	NA
55x39_34	NA	NA
55x41_34	NA	NA
56x18_34	NA	NA
56x20_34	NA	NA
56x22_34	NA	NA
56x24_34	NA	NA
56x26_34	NA	NA
56x28_34	NA	NA
56x30_34	NA	NA
56x32_34	NA	NA
56x34_34	NA	NA
56x36_34	NA	NA
56x38_34	NA	NA
56x40_34	NA	NA
57x19_34	NA	NA
57x21_34	NA	NA
57x23_34	NA	NA
57x25_34	NA	NA
57x27_34	NA	NA
57x29_34	NA	NA
57x31_34	NA	NA
57x33_34	NA	NA
57x35_34	NA	NA
57x37_34	NA	NA
58x20_34	NA	NA
58x22_34	NA	NA
58x24_34	NA	NA
58x26_34	NA	NA
58x28_34	NA	NA
58x30_34	NA	NA
58x32_34	NA	NA
58x34_34	NA	NA
59x21_34	NA	NA
59x23_34	NA	NA
59x25_34	NA	NA
59x27_34	NA	NA
59x29_34	NA	NA
59x31_34	NA	NA
59x33_34	NA	NA
60x20_34	NA	NA
60x22_34	NA	NA
60x24_34	NA	NA
60x26_34	NA	NA
60x28_34	NA	NA
60x30_34	NA	NA
60x32_34	NA	NA
61x21_34	NA	NA
61x23_34	NA	NA
61x25_34	NA	NA
61x27_34	NA	NA
61x29_34	NA	NA
61x31_34	NA	NA
62x22_34	NA	NA
62x24_34	NA	NA
62x26_34	NA	NA
62x28_34	NA	NA
62x30_34	NA	NA
62x32_34	NA	NA
63x21_34	NA	NA
63x23_34	NA	NA
63x25_34	NA	NA
63x27_34	NA	NA
63x29_34	NA	NA
63x31_34	NA	NA
64x22_34	NA	NA
64x24_34	NA	NA
64x26_34	NA	NA
64x28_34	NA	NA
64x30_34	NA	NA
65x23_34	NA	NA
65x25_34	NA	NA
65x27_34	NA	NA
65x29_34	NA	NA
65x31_34	NA	NA
18x14_35	NA	NA
18x16_35	NA	NA
19x11_35	NA	NA
19x13_35	NA	NA
19x15_35	NA	NA
19x17_35	NA	NA
19x19_35	NA	NA
19x21_35	NA	NA
19x23_35	NA	NA
19x25_35	NA	NA
20x8_35	NA	NA
20x10_35	NA	NA
20x12_35	NA	NA
20x14_35	NA	NA
20x16_35	NA	NA
20x18_35	NA	NA
20x20_35	NA	NA
20x22_35	NA	NA
20x24_35	NA	NA
20x26_35	NA	NA
21x7_35	NA	NA
21x9_35	NA	NA
21x11_35	NA	NA
21x13_35	NA	NA
21x15_35	NA	NA
21x17_35	NA	NA
21x19_35	NA	NA
21x21_35	NA	NA
21x23_35	NA	NA
21x25_35	NA	NA
21x27_35	NA	NA
21x29_35	NA	NA
22x8_35	NA	NA
22x10_35	NA	NA
22x12_35	NA	NA
22x14_35	NA	NA
22x16_35	NA	NA
22x18_35	NA	NA
22x20_35	NA	NA
22x22_35	NA	NA
22x24_35	NA	NA
22x26_35	NA	NA
22x28_35	NA	NA
22x30_35	NA	NA
22x32_35	NA	NA
23x7_35	NA	NA
23x9_35	NA	NA
23x11_35	NA	NA
23x13_35	NA	NA
23x15_35	NA	NA
23x17_35	NA	NA
23x19_35	NA	NA
23x21_35	NA	NA
23x23_35	NA	NA
23x25_35	NA	NA
23x27_35	NA	NA
23x29_35	NA	NA
