dist_roi_px	dist_roi_um
45x35_1	1363.59909797565	4704.41688801599
45x37_1	1427.15926581444	4923.69946705981
45x39_1	1502.0943678744	5182.22556916669
45x41_1	1580.01281640372	5451.04421659282
45x43_1	1664.38493744686	5742.12803419168
45x45_1	1754.06230790129	6051.51496225945
46x20_1	1301.56767784084	4490.4084885509
46x22_1	1276.06691438968	4402.4308546444
46x24_1	1265.61596860975	4366.37509170364
46x26_1	1263.26307632258	4358.25761331292
46x28_1	1278.52299940204	4410.90434793705
46x30_1	1303.12772205951	4495.7906411053
46x32_1	1341.43341243612	4627.9452729046
46x34_1	1387.0606511613	4785.35924650647
46x36_1	1444.60491830812	4983.886968163
46x38_1	1511.89873007421	5216.05061875602
46x40_1	1586.31097203543	5472.77285352224
46x42_1	1664.23683711183	5741.61708803583
46x44_1	1750.98385201006	6040.89428943472
47x21_1	1344.09240753752	4637.11880600444
47x23_1	1325.85268035329	4574.19174721885
47x25_1	1319.30200484953	4551.59191673089
47x27_1	1325.73025914022	4573.76939403377
47x29_1	1345.20028620276	4640.94098739954
47x31_1	1374.71200256636	4742.75640885393
47x33_1	1417.35132200877	4889.86206093025
47x35_1	1467.26494199241	5062.06404987383
47x37_1	1525.80258880368	5264.01893137268
47x39_1	1597.86691873885	5512.64086964905
47x41_1	1671.12011836373	5765.36440835486
47x43_1	1751.04751791606	6041.11393681041
47x45_1	1834.76239606114	6329.93026641092
48x20_1	1412.65302887864	4873.65294963132
48x22_1	1390.21239384491	4796.23275876495
48x24_1	1380.52733765036	4762.81931489375
48x26_1	1378.48184971729	4755.76238152465
48x28_1	1391.28402563962	4799.92988845671
48x30_1	1414.40703123252	4879.70425775221
48x32_1	1450.88197314599	5005.54280735367
48x34_1	1492.11697262648	5147.80355556134
48x36_1	1547.7483677911	5339.73186887928
48x38_1	1608.74267985903	5550.16224551364
48x40_1	1679.83986141537	5795.44752188302
48x42_1	1754.27743814939	6052.25716161541
48x44_1	1834.49285907577	6329.00036381141
49x19_1	1482.30661133249	5113.95780909708
49x21_1	1456.89261786859	5026.27953164664
49x23_1	1439.57888286818	4966.54714589523
49x25_1	1434.20017082693	4947.99058935292
49x27_1	1440.85043290412	4970.93399351923
49x29_1	1456.99900480405	5026.64656657398
49x31_1	1486.9222037484	5129.88160293198
49x33_1	1524.20930649304	5258.522107401
49x35_1	1571.12733093152	5420.38929171374
49x37_1	1627.67338554146	5615.47318011804
49x39_1	1692.29573065703	5838.42027076674
49x41_1	1761.97171940982	6078.80243196388
49x43_1	1838.04187384292	6341.24446475808
49x45_1	1920.96924754146	6627.34390401803
50x20_1	1522.86164834498	5253.87268679019
50x22_1	1501.85110447075	5181.38631042407
50x24_1	1491.27448848292	5144.89698526608
50x26_1	1492.81143149428	5150.19943865527
50x28_1	1504.75098272106	5191.39089038766
50x30_1	1526.83995559456	5267.59784680123
50x32_1	1558.48080193501	5376.7587666758
50x34_1	1598.23988499849	5513.92760324481
50x36_1	1649.20384731543	5689.75327323822
50x38_1	1708.59879726049	5894.6658505487
50x40_1	1773.7702923434	6119.50750858474
50x42_1	1845.97861580247	6368.62622451852
50x44_1	1924.66641265441	6640.09912365772
51x23_1	1553.03648701503	5357.97588020187
51x25_1	1547.90142450997	5340.2599145594
51x27_1	1555.02670395077	5364.84212863016
51x29_1	1570.0761764959	5416.76280891087
51x31_1	1597.00131496502	5509.65453662932
51x33_1	1633.06674082843	5634.0802558581
51x35_1	1676.21445525327	5782.93987062377
51x37_1	1730.09998554997	5968.84495014739
51x39_1	1791.92158589599	6182.12947134117
51x41_1	1858.03593614332	6410.22397969447
51x43_1	1930.51643090651	6660.28168662745
52x24_1	1607.41449850373	5545.58001983787
52x26_1	1608.31806866677	5548.69733690035
52x28_1	1618.30188778238	5583.1415128492
52x30_1	1639.19770924681	5655.23209690151
52x32_1	1670.00326945788	5761.51127962968
52x34_1	1707.33926622684	5890.3204684826
52x36_1	1754.18428336364	6051.93577760455
52x38_1	1810.833965332	6247.37718039539
52x40_1	1873.36312016651	6463.10276457446
52x42_1	1940.86209711046	6695.97423503108
52x44_1	2014.48244718091	6949.96444277415
53x25_1	1664.00067608159	5740.8023324815
53x27_1	1670.39684207077	5762.86910514416
53x29_1	1683.85178682686	5809.28866455266
53x31_1	1708.69990636156	5895.01467694738
53x33_1	1742.5471586158	6011.78769722451
53x35_1	1783.73860192574	6153.89817664381
53x37_1	1833.01647837656	6323.90685039913
53x39_1	1891.3238458815	6525.06726829119
53x41_1	1954.38543025679	6742.62973438591
53x43_1	2022.5291913839	6977.72571027445
54x26_1	1724.28282192916	5948.77573565561
54x28_1	1734.45132823034	5983.85708239468
54x30_1	1754.17614280893	6051.90769269079
54x32_1	1782.317359507	6148.99489029915
54x34_1	1817.10918769346	6269.02669754245
54x36_1	1861.18253000613	6421.07972852113
54x38_1	1915.14427654942	6607.2477540955
54x40_1	1973.95475378743	6810.14390056664
54x42_1	2039.13387986174	7035.01188552301
55x27_1	1784.52685045645	6156.61763407474
55x29_1	1798.41861923191	6204.54423635008
55x31_1	1822.32812907006	6287.03204529172
55x33_1	1853.64679753183	6395.08145148481
55x35_1	1892.87353248969	6530.41368708943
55x37_1	1939.35039123929	6690.75884977556
55x39_1	1994.61804363643	6881.43225054567
55x41_1	2055.8518647996	7092.68893355863
55x43_1	2121.04465770997	7317.60406909939
56x28_1	1847.47746941607	6373.79726948544
56x30_1	1865.46404146529	6435.85094305524
56x32_1	1892.50547687451	6529.14389521705
56x34_1	1926.38621776631	6646.03245129378
56x36_1	1968.23265139058	6790.40264729751
56x38_1	2017.11726233256	6959.05455504733
56x40_1	2074.57194861976	7157.27322273818
56x42_1	2137.04001834313	7372.7880632838
57x29_1	1912.97784880014	6599.77357836047
57x31_1	1934.30362146174	6673.347494043
57x33_1	1963.96420028472	6775.67649098229
57x35_1	2000.66731367312	6902.30223217225
57x37_1	2045.40949934237	7056.66277273117
57x39_1	2096.03923865943	7231.33537337503
57x41_1	2154.51972606426	7433.09305492169
58x32_1	2000.48783050535	6901.68301524346
58x34_1	2030.79062682493	7006.22766254602
58x36_1	2071.61583793907	7147.0746408898
58x38_1	2120.30668772232	7315.05807264201
58x40_1	2174.23933365212	7501.1257010998
59x33_1	2072.43549718682	7149.90246529455
59x35_1	2105.74959812415	7264.8361135283
59x37_1	2149.54873868912	7415.94314847748
59x39_1	2198.99672578201	7586.53870394794
60x34_1	2143.72575204945	7395.85384457062
60x36_1	2181.65294444373	7526.70265833087
2x16_2	448.947057012294	1548.86734669241
2x18_2	392.375661834421	1353.69603332875
2x20_2	364.306807512569	1256.85848591836
2x22_2	368.65139359563	1271.84730790492
2x24_2	412.334815410972	1422.55511316785
2x26_2	482.991066169966	1666.31917828638
3x15_2	441.006235783577	1521.47151345334
3x17_2	358.386272058515	1236.43263860188
3x19_2	319.129440822999	1100.99657083935
3x21_2	303.535072108644	1047.19599877482
3x23_2	331.824004556632	1144.79281572038
3x25_2	398.563131762084	1375.04280457919
3x27_2	485.473397829376	1674.88322251135
4x14_2	452.297689580657	1560.42702905327
4x16_2	356.94023309232	1231.44380416851
4x18_2	286.997090577587	990.139962492677
4x20_2	249.247868596704	859.90514665863
4x22_2	257.227214734367	887.433890833565
4x24_2	313.889295771614	1082.91807041207
4x26_2	399.490087486536	1378.24080182855
4x28_2	499.317714486478	1722.64611497835
5x13_2	476.327723316626	1643.33064544236
5x15_2	367.393521989705	1267.50765086448
5x17_2	272.53902472857	940.259635313566
5x19_2	207.480336417695	715.807160641048
5x21_2	188.42425533885	650.063680919031
5x23_2	230.849669698702	796.431360460523
5x25_2	313.3742969677	1081.14132453856
5x27_2	415.020385041506	1431.8203283932
5x29_2	526.143145921336	1815.19385342861
6x14_2	396.738717545943	1368.74857553351
6x16_2	285.017402977432	983.310040272141
6x18_2	188.614341978546	650.719479825984
6x20_2	136.281253296262	470.170323872105
6x22_2	148.348407473758	511.802005784464
6x24_2	225.532126314634	778.085835785488
6x26_2	329.311584976903	1136.12496817032
6x28_2	443.520247564866	1530.14485409879
6x30_2	562.349330932295	1940.10519171642
7x13_2	441.221078372283	1522.21272038437
7x15_2	318.053847642188	1097.28577436555
7x17_2	201.754157330153	696.051842789027
7x19_2	103.546028412489	357.233798023087
7x21_2	74.7141887461811	257.763951174325
7x23_2	139.395301212057	480.913789181596
7x25_2	245.748855541588	847.833551618477
7x27_2	363.905537193377	1255.47410331715
7x29_2	485.36617105027	1674.51329012343
7x31_2	610.244950818931	2105.34508032531
8x12_2	495.784025559517	1710.45488818033
8x14_2	368.797505414557	1272.35139368022
8x16_2	243.891328259124	841.425082493979
8x18_2	120.705633671341	416.434436166127
8x20_2	24.7630773531885	85.4326168685002
8x22_2	53.8131024937237	185.655203603347
8x24_2	163.325472599959	563.472880469859
8x26_2	285.373527153449	984.538668679398
8x28_2	411.030521981032	1418.05530083456
8x30_2	537.17155546436	1853.24186635204
8x32_2	664.436370166474	2292.30547707434
9x11_2	557.665858736215	1923.94721263994
9x13_2	431.064554330323	1487.17271243961
9x15_2	303.570815461566	1047.3193133424
9x17_2	177.437453768927	612.159215502797
9x19_2	51.7426323257717	178.512081523912
9x21_2	0.299999999999955	1.03499999999984
9x23_2	86.3620865889656	297.949198731931
9x25_2	214.324170358828	739.418387737958
9x27_2	341.329459613436	1177.58663566635
9x29_2	469.463150843599	1619.64787041042
9x31_2	597.256293395055	2060.53421221294
9x33_2	725.041957406604	2501.39475305278
10x10_2	623.836917791822	2152.23736638178
10x12_2	497.084318803158	1714.9408998709
10x14_2	371.876162183058	1282.97275953155
10x16_2	248.520824077179	857.396843066267
10x18_2	130.488696828499	450.186004058323
10x20_2	38.5996113970076	133.168659319676
10x22_2	46.8816595269409	161.741725367946
10x24_2	160.330720699434	553.140986413048
10x26_2	284.174207133582	980.401014610858
10x28_2	410.971106040315	1417.85031583909
10x30_2	538.727927622098	1858.61135029624
10x32_2	666.802429509671	2300.46838180837
10x34_2	792.800990160835	2735.16341605488
11x11_2	569.936461370915	1966.28079172966
11x13_2	446.65491153686	1540.95944480217
11x15_2	327.432802266358	1129.64316781894
11x17_2	214.974463599749	741.661899419135
11x19_2	121.64970201361	419.691471946953
11x21_2	62.307784425383	214.961856267571
11x23_2	132.524563760836	457.209744974886
11x25_2	239.997520820529	827.991446830824
11x27_2	359.897596546573	1241.64670808568
11x29_2	483.995960726947	1669.78606450797
11x31_2	610.214462299936	2105.23989493478
11x33_2	735.759661846177	2538.37083336931
11x35_2	861.888681907356	2973.51595258038
11x37_2	988.360683151652	3409.8443568732
12x10_2	648.372462401049	2236.88499528362
12x12_2	526.335140381107	1815.85623431482
12x14_2	408.977811134052	1410.97344841248
12x16_2	299.813175160799	1034.35545430476
12x18_2	207.214116314502	714.888701285033
12x20_2	125.729272645633	433.765990627435
12x22_2	139.801037192147	482.313578312907
12x24_2	218.687219562553	754.470907490806
12x26_2	321.974983500271	1110.81369307594
12x28_2	438.501744580338	1512.83101880217
12x30_2	560.894731656485	1935.08682421487
12x32_2	683.620984171785	2358.49239539266
12x34_2	807.864796856504	2787.13354915494
12x36_2	932.841363791293	3218.30270507996
12x38_2	1060.47764710059	3658.64788249703
13x11_2	607.584150550358	2096.16531939874
13x13_2	492.834627436019	1700.27946465427
13x15_2	385.90063487898	1331.35719033248
13x17_2	292.420057451605	1008.84919820804
13x19_2	205.603501915702	709.332081609171
13x21_2	175.559249257907	605.67940993978
13x23_2	222.323570500296	767.016318226021
13x25_2	303.929761622649	1048.55767759814
13x27_2	406.781329463386	1403.39558664868
13x29_2	520.464792277057	1795.60353335585
13x31_2	639.242684745004	2205.38726237026
13x33_2	761.137103286918	2625.92300633987
13x35_2	882.595564230866	3044.95469659649
13x37_2	1007.51188578597	3475.91600596159
13x39_2	1134.18225166858	3912.92876825659
13x41_2	1259.46338176225	4345.14866707976
14x10_2	691.992088105059	2387.37270396245
14x12_2	579.574067742855	1999.53053371285
14x14_2	473.507898561365	1633.60225003671
14x16_2	379.577133136336	1309.54110932036
14x18_2	290.602907762465	1002.58003178051
14x20_2	236.801351347496	816.96466214886
14x22_2	243.832114373805	841.220794589626
14x24_2	302.696712899232	1044.30365950235
14x26_2	385.227634003585	1329.03533731237
14x28_2	486.710797085908	1679.15224994638
14x30_2	598.64020078842	2065.30869272005
14x32_2	714.411932991044	2464.7211688191
14x34_2	833.336504660632	2875.01094107918
14x36_2	955.508346379036	3296.50379500768
14x38_2	1079.636980656	3724.74758326319
14x40_2	1203.97985448262	4153.73049796505
14x42_2	1328.90466174214	4584.72108301039
14x44_2	1452.59528431012	5011.45373086992
15x11_2	662.452632268904	2285.46158132772
15x13_2	558.988389861543	1928.50994502232
15x15_2	465.203450116183	1604.95190290083
15x17_2	374.67503252819	1292.62886222225
15x19_2	309.534440733176	1067.89382052946
15x21_2	289.397874905812	998.422668425052
15x23_2	320.335605264229	1105.15783816159
15x25_2	385.184903650182	1328.88791759313
15x27_2	471.458471129749	1626.53172539763
15x29_2	572.252986012306	1974.27280174245
15x31_2	681.910038054874	2352.58963128932
15x33_2	796.430191542235	2747.68416082071
15x35_2	912.518301186338	3148.18813909287
15x37_2	1033.71851584462	3566.32887966393
15x39_2	1157.69661828996	3994.05333310035
15x41_2	1279.90517226863	4415.67284432679
15x43_2	1404.11484216926	4844.19620548394
16x10_2	748.696928002246	2583.00440160775
16x12_2	645.372458352539	2226.53498131626
16x14_2	550.67221647728	1899.81914684662
16x16_2	459.720882710368	1586.03704535077
16x18_2	388.368948295303	1339.8728716188
16x20_2	348.804386440309	1203.37513321906
16x22_2	354.663291024036	1223.58835403292
16x24_2	400.219989505772	1380.75896379491
16x26_2	469.036821582272	1618.17703445884
16x28_2	557.451791637627	1923.20868114981
16x30_2	657.814419118341	2269.45974595828
16x32_2	765.355682019805	2640.47710296833
16x34_2	877.909448633514	3028.78759778562
16x36_2	993.823746949126	3428.69192697448
16x38_2	1114.03889070355	3843.43417292725
16x40_2	1234.36417640824	4258.55640860844
16x42_2	1357.04872793868	4681.81811138846
16x44_2	1479.28125790872	5103.52033978508
17x9_2	832.993301293594	2873.8268894629
17x11_2	730.133857590511	2518.96180868726
17x13_2	636.118353767599	2194.60832049822
17x15_2	545.2515474531	1881.11783871319
17x17_2	469.107418402225	1618.42059348768
17x19_2	418.551717234561	1444.00342445924
17x21_2	404.344259264306	1394.98769446185
17x23_2	427.422507596406	1474.6076512076
17x25_2	479.740356859833	1655.10423116642
17x27_2	554.021263129855	1911.373357798
17x29_2	643.772607370025	2221.01549542659
17x31_2	743.868570380548	2566.34656781289
17x33_2	849.631361238508	2931.22819627285
17x35_2	961.132353008679	3315.90661787994
17x37_2	1075.86443848656	3711.73231277863
17x39_2	1195.43316417105	4124.24441639011
17x41_2	1312.62805470552	4528.56678873405
17x43_2	1412.11028606126	4871.78048691133
17x45_2	1513.78425147047	5222.55566757311
17x47_2	1619.30201321434	5586.59194558946
18x10_2	806.287944843528	2781.69340971017
18x12_2	712.905407470023	2459.52365577158
18x14_2	621.519790513544	2144.24327727173
18x16_2	541.547458677446	1868.33873243719
18x18_2	485.173886354161	1673.84990792185
18x20_2	458.117888757905	1580.50671621477
18x22_2	463.809982643755	1600.14444012095
18x24_2	501.70287023297	1730.87490230375
18x26_2	561.496019576275	1937.16126753815
18x28_2	640.103780648107	2208.35804323597
18x30_2	732.086361025801	2525.69794553902
18x32_2	830.948379864839	2866.77191053369
18x34_2	936.333364779874	3230.35010849056
18x36_2	1046.54190551549	3610.56957402845
18x38_2	1142.10350231492	3940.25708298646
18x40_2	1235.25679921221	4261.63595728213
18x42_2	1334.39119451531	4603.64962107783
18x44_2	1437.11241383547	4958.03782773236
18x46_2	1543.89871753299	5326.4505754888
18x48_2	1652.85150573184	5702.33769477484
19x9_2	892.365138270204	3078.6597270322
19x11_2	798.040725777826	2753.2405039335
19x13_2	707.048605118488	2439.31768765878
19x15_2	627.004194563322	2163.16447124346
19x17_2	562.871726061987	1941.90745491385
19x19_2	524.420298996902	1809.25003153931
19x21_2	513.808417603293	1772.63904073136
19x23_2	534.594519238647	1844.35109137333
19x25_2	580.528052724414	2002.82178189923
19x27_2	645.892018839063	2228.32746499477
19x29_2	726.829017032204	2507.5601087611
19x31_2	818.121567983634	2822.51940954354
19x33_2	898.34544024	3099.291768828
19x35_2	973.057022995055	3357.04672933294
19x37_2	1056.5007004257	3644.92741646867
19x39_2	1148.49593817305	3962.31098669703
19x41_2	1248.3096450801	4306.66827552634
19x43_2	1352.11419636065	4664.79397744424
19x45_2	1459.06497456419	5033.77416224646
19x47_2	1567.432502534	5407.6421337423
19x49_2	1681.72898232741	5801.96498902958
20x10_2	884.520101523985	3051.59435025775
20x12_2	793.243518725492	2736.69013960295
20x14_2	710.266886458886	2450.42075828316
20x16_2	642.659178725396	2217.17416660262
20x18_2	595.223025428284	2053.51943772758
20x20_2	572.363040386082	1974.65248933198
20x22_2	577.932764255497	1993.86803668147
20x24_2	608.51725530177	2099.38453079111
20x26_2	660.701997878015	2279.42189267915
20x28_2	720.614806953063	2486.12108398807
20x30_2	758.372579936801	2616.38540078196
20x32_2	815.282355996988	2812.72412818961
20x34_2	886.94780567968	3059.9699295949
20x36_2	970.858640585745	3349.46231002082
20x38_2	1062.17621890155	3664.50795521036
20x40_2	1161.26002686737	4006.34709269242
20x42_2	1266.38207899512	4369.01817253316
20x44_2	1374.47891580773	4741.95225953668
20x46_2	1485.24639033394	5124.1000466521
20x48_2	1598.96311714811	5516.42275416098
20x50_2	1714.8092430355	5916.09188847249
21x9_2	969.169231868202	3343.6338499453
21x11_2	878.145887651932	3029.60331239917
21x13_2	795.083171749975	2743.03694253741
21x15_2	723.967022729627	2497.68622841721
21x17_2	669.424245153998	2309.51364578129
