	Activated periportal hepatocytes	B cells	Cholangiocytes	Endothelial cells	Fibroblasts	Inflammatory hepatocytes	Kupffer cells	Mesothelial cells	Midlobular hepatocytes	Monocytes & DCs	Pericentral hepatocytes	Periportal endothelial cells	Periportal hepatocytes	T & NK cells
39x43	1.13381006e-10	0.0058370666	0.28735146	0.006077169	0.11580273	1.1304004e-10	1.1269818e-10	0.13299826	1.1349914e-10	0.032386974	1.1282788e-10	0.073818594	0.34026307	0.005464637
39x45	1.1697697e-10	0.0181258	0.04890019	0.08781395	1.1702317e-10	1.1689132e-10	1.16294446e-10	0.017704751	0.08568188	1.164114e-10	0.37621704	1.1695957e-10	0.36555645	1.1696849e-10
39x47	1.1937693e-10	0.045251977	0.055224642	0.070160724	0.071418196	1.1885709e-10	0.007245289	1.1905517e-10	0.10831819	0.02753075	1.1921877e-10	1.1937966e-10	0.5723783	0.04247197
39x49	1.1200354e-10	1.12386364e-10	1.1216109e-10	0.08294477	0.06349998	1.1229745e-10	1.120467e-10	0.04678256	1.1161689e-10	1.12324004e-10	0.7676367	0.027356518	1.12301946e-10	0.011779453
39x51	1.1153788e-10	1.1148345e-10	0.005795141	0.098637946	0.010752328	1.1123917e-10	0.030351207	0.035973918	1.111942e-10	1.1172292e-10	0.7862034	0.0065941	1.1138694e-10	0.02569203
39x53	0.021927219	0.1039427	0.04534619	0.05107732	0.06905234	1.2126579e-10	1.2189422e-10	0.008484401	0.12560482	1.2106749e-10	1.214447e-10	0.04569003	0.528875	1.2108618e-10
39x55	0.012280145	0.17063154	0.04226811	0.029572474	0.066325694	1.1842877e-10	1.1758246e-10	0.08846612	0.051433533	0.020042865	1.1779393e-10	0.037167873	0.4818116	1.1784786e-10
40x12	1.2091492e-10	0.0032843088	1.2080818e-10	0.07058303	0.044892956	1.206884e-10	0.031826835	0.05929233	0.0044885217	1.2055199e-10	0.77623856	1.2120609e-10	1.2082407e-10	0.009393455
40x14	1.1847034e-10	0.0052766013	1.1842516e-10	0.07004401	0.031023862	1.1822902e-10	1.1833055e-10	0.034235455	0.056601968	1.17934e-10	0.8028181	1.1830933e-10	1.1854132e-10	1.1818461e-10
40x16	1.3505778e-10	1.3435278e-10	0.042788673	0.04941851	0.09686402	1.3476495e-10	0.03190436	1.3435585e-10	0.1711102	1.3439302e-10	1.3431409e-10	0.03284302	0.57507116	1.3433535e-10
40x18	1.167721e-10	0.005285164	1.1678726e-10	0.06690971	0.09888426	1.1597039e-10	1.1632596e-10	0.08579746	0.05395153	1.1638388e-10	0.65201604	0.037155896	1.1664278e-10	1.1647093e-10
40x20	1.1115868e-10	0.0015131009	1.11717476e-10	0.07950186	0.09200429	1.116574e-10	1.1188701e-10	0.07573539	1.1120215e-10	0.05661703	0.6940065	0.0006218011	1.1125413e-10	1.11574805e-10
40x22	1.1567452e-10	1.15612096e-10	0.008424143	0.07360538	0.051247116	1.1521761e-10	1.1573455e-10	1.1534206e-10	0.013822115	0.028286267	0.45720977	0.11618572	0.16508706	0.086132415
40x24	0.18401523	1.4402578e-10	1.441709e-10	0.0366173	1.4424736e-10	1.4450595e-10	1.4405875e-10	1.4410217e-10	0.25863498	1.4391814e-10	1.4333244e-10	0.026809704	0.49392277	1.4321029e-10
